step,time_s,p_index,p_setCurrency,p_browseProduct,p_addToCart,p_viewCart,p_checkout,qps_index,qps_setCurrency,qps_browseProduct,qps_addToCart,qps_viewCart,qps_checkout,traffic_stress,edge_jaccard_distance,weighted_edge_distance,hot_edge_rank_correlation,graph_change_rate_per_s,request_mix_entropy,top3_hotspot_churn,active_edge_count,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,latency_ms,sla_ms,sla_pressure,sla_violation_ratio
99,99.000,0.306292,0.026316,0.131580,0.192978,0.039474,0.303360,36.755018,3.157911,15.789556,23.157392,4.736867,36.403257,0.647909,0.000000,0.060930,1.000000,0.06092971,2.210100,0.000000,14,0.272632,0.787851,,,84.424669,152.762731,0.552652,0.000000
100,100.000,0.303360,0.026316,0.131580,0.192978,0.039474,0.306292,36.403257,3.157911,15.789556,23.157392,4.736867,36.755018,0.654422,0.000000,0.014061,1.000000,0.01406102,2.210100,0.000000,14,0.272627,0.781051,,,83.418737,153.114492,0.544813,0.000000
101,101.000,0.300442,0.026317,0.131585,0.192945,0.039476,0.309236,36.052994,3.158042,15.790212,23.153369,4.737063,37.108320,0.665546,0.000000,0.020786,1.000000,0.02078595,2.210012,0.000000,14,0.272609,0.774463,,,79.151956,153.466397,0.515761,0.000000
102,102.000,0.297535,0.026319,0.131596,0.192878,0.039479,0.312193,35.704184,3.158305,15.791523,23.145324,4.737457,37.463207,0.667545,0.000000,0.007756,1.000000,0.00775609,2.209836,0.000000,14,0.272578,0.768080,,,84.775817,153.818489,0.551142,0.000000
103,103.000,0.294640,0.026322,0.131612,0.192777,0.039484,0.315164,35.356785,3.158698,15.793491,23.133256,4.738047,37.819723,0.619378,0.000000,0.068314,0.995565,0.06831359,2.209571,0.000000,14,0.272550,0.761898,,,80.575198,154.170813,0.522636,0.000000
104,104.000,0.291756,0.026327,0.131634,0.192643,0.039490,0.318149,35.010751,3.159223,15.796114,23.117166,4.738834,38.177912,0.696136,0.000000,0.113925,1.000000,0.11392473,2.209218,0.000000,14,0.272524,0.755912,,,94.046378,154.523413,0.608622,0.000000
105,105.000,0.288884,0.026332,0.131662,0.192475,0.039498,0.321148,34.666040,3.159879,15.799394,23.097053,4.739818,38.537817,0.692387,0.000000,0.005074,1.000000,0.00507352,2.208776,0.000000,14,0.272485,0.750116,,,83.333039,154.876332,0.538062,0.000000
106,106.000,0.286022,0.026339,0.131694,0.192274,0.039508,0.324162,34.322606,3.160666,15.803329,23.072917,4.740999,38.899483,0.674868,0.000000,0.021287,1.000000,0.02128709,2.208244,0.000000,14,0.272434,0.744506,,,86.560871,155.229614,0.557631,0.000000
107,107.000,0.283170,0.026347,0.131733,0.192040,0.039520,0.327191,33.980408,3.161584,15.807920,23.044759,4.742376,39.262954,0.692728,0.000000,0.029773,0.995565,0.02977311,2.207624,0.000000,14,0.272438,0.739077,,,89.283266,155.583303,0.573861,0.000000
108,108.000,0.280328,0.026355,0.131776,0.191771,0.039533,0.330236,33.639399,3.162633,15.813167,23.012579,4.743950,39.628272,0.646727,0.000000,0.062571,1.000000,0.06257149,2.206913,0.000000,14,0.272492,0.733823,,,85.998832,155.937442,0.551496,0.000000
109,109.000,0.277496,0.026365,0.131826,0.191470,0.039548,0.333296,33.299538,3.163814,15.819069,22.976375,4.745721,39.995483,0.613701,0.000000,0.047173,0.995565,0.04717308,2.206112,0.000000,14,0.272644,0.728742,,,82.523476,156.292077,0.528008,0.000000
110,110.000,0.274673,0.026376,0.131880,0.191135,0.039564,0.336372,32.960780,3.165126,15.825628,22.936150,4.747688,40.364629,0.604966,0.000000,0.010195,1.000000,0.01019525,2.205220,0.000000,14,0.272792,0.723827,,,84.736893,156.647250,0.540941,0.000000
111,111.000,0.271859,0.026388,0.131940,0.190766,0.039582,0.339465,32.623081,3.166568,15.832842,22.891902,4.749853,40.735755,0.627175,0.000000,0.039345,1.000000,0.03934489,2.204235,0.000000,14,0.272929,0.719074,,,85.276148,157.003005,0.543150,0.000000
112,112.000,0.269053,0.026401,0.132006,0.190364,0.039602,0.342574,32.286397,3.168142,15.840712,22.843631,4.752214,41.108904,0.608403,0.000000,0.025965,1.000000,0.02596493,2.203159,0.000000,14,0.273054,0.714480,,,86.044219,157.359386,0.546801,0.000000
113,113.000,0.266256,0.026415,0.132077,0.189928,0.039623,0.345701,31.950684,3.169848,15.849238,22.791339,4.754771,41.484120,0.628808,0.000000,0.036388,0.995565,0.03638792,2.201988,0.000000,14,0.273386,0.710039,,,90.522309,157.716437,0.573956,0.000000
114,114.000,0.263466,0.026431,0.132153,0.189459,0.039646,0.348845,31.615899,3.171684,15.858420,22.735024,4.757526,41.861447,0.609944,0.000000,0.026038,1.000000,0.02603813,2.200724,0.000000,14,0.273711,0.705747,,,87.978850,158.074203,0.556567,0.000000
115,115.000,0.260683,0.026447,0.132235,0.188956,0.039671,0.352008,31.281997,3.173651,15.868257,22.674687,4.760477,42.240929,0.613520,0.000000,0.009870,1.000000,0.00986992,2.199365,0.000000,14,0.274024,0.701600,,,82.969225,158.432725,0.523687,0.000000
116,116.000,0.257908,0.026465,0.132323,0.188419,0.039697,0.355188,30.948935,3.175750,15.878751,22.610329,4.763625,42.622610,0.594427,0.000000,0.027167,1.000000,0.02716742,2.197909,0.000000,14,0.274326,0.697595,,,82.668090,158.792049,0.520606,0.000000
117,117.000,0.255139,0.026483,0.132416,0.187850,0.039725,0.358388,30.616669,3.177980,15.889900,22.541950,4.766970,43.006532,0.624107,0.000000,0.051423,1.000000,0.05142289,2.196356,0.000000,14,0.274617,0.693726,,,90.333060,159.152218,0.567589,0.000000
118,118.000,0.252376,0.026503,0.132514,0.187246,0.039754,0.361606,30.285155,3.180341,15.901704,22.469549,4.770511,43.392740,0.600188,0.000000,0.034404,1.000000,0.03440411,2.194704,0.000000,14,0.274897,0.689989,,,84.079608,159.513277,0.527101,0.000000
119,119.000,0.249620,0.026524,0.132618,0.186609,0.039785,0.364844,29.954349,3.182833,15.914164,22.393127,4.774249,43.781278,0.620996,0.000000,0.037431,1.000000,0.03743104,2.192953,0.000000,14,0.275167,0.686382,,,84.649095,159.875267,0.529470,0.000000
120,120.000,0.246868,0.026545,0.132727,0.185939,0.039818,0.368102,29.624206,3.185456,15.927280,22.312685,4.778184,44.172189,0.591748,0.000000,0.043214,1.000000,0.04321376,2.191100,0.000000,14,0.275426,0.682899,,,84.566849,160.238235,0.527757,0.000000
121,121.000,0.244122,0.026568,0.132842,0.185235,0.039853,0.371379,29.294684,3.188210,15.941051,22.228224,4.782315,44.565516,0.633713,0.000000,0.070012,1.000000,0.07001231,2.189145,0.000000,14,0.275674,0.679537,,,91.616894,160.602223,0.570458,0.000000
122,122.000,0.241381,0.026592,0.132962,0.184498,0.039889,0.374678,28.965738,3.191095,15.955477,22.139743,4.786643,44.961304,0.570182,0.000000,0.096583,0.995565,0.09658331,2.187086,0.000000,14,0.275932,0.676292,,,90.497240,160.967274,0.562209,0.000000
123,123.000,0.238644,0.026618,0.133088,0.183727,0.039926,0.377997,28.637324,3.194112,15.970558,22.047243,4.791167,45.359595,0.647911,0.000000,0.123543,1.000000,0.12354289,2.184922,0.000000,14,0.276286,0.673160,,,95.668174,161.333434,0.592984,0.000000
124,124.000,0.235912,0.026644,0.133219,0.182923,0.039966,0.381337,28.309398,3.197259,15.986295,21.950726,4.795888,45.760434,0.585636,0.000000,0.092430,1.000000,0.09242961,2.182651,0.000000,14,0.276631,0.670137,,,85.642004,161.700745,0.529633,0.000000
125,125.000,0.233183,0.026671,0.133356,0.182085,0.040007,0.384699,27.981916,3.200537,16.002686,21.850192,4.800806,46.163863,0.629527,0.000000,0.073502,1.000000,0.07350202,2.180270,0.000000,14,0.276967,0.667219,,,93.098314,162.069251,0.574435,0.000000
126,126.000,0.230457,0.026700,0.133498,0.181214,0.040049,0.388083,27.654834,3.203946,16.019732,21.745642,4.805920,46.569925,0.640260,0.000000,0.020763,1.000000,0.02076282,2.177780,0.000000,14,0.277294,0.664402,,,86.368263,162.438996,0.531697,0.000000
127,127.000,0.227734,0.026729,0.133645,0.180309,0.040094,0.391489,27.328108,3.207487,16.037433,21.637077,4.811230,46.978665,0.557696,0.000000,0.125395,1.000000,0.12539462,2.175176,0.000000,14,0.277614,0.661683,,,85.581168,162.810023,0.525650,0.000000
128,128.000,0.225014,0.026760,0.133798,0.179371,0.040139,0.394918,27.001694,3.211158,16.055788,21.524499,4.816736,47.390125,0.563094,0.000000,0.013619,1.000000,0.01361939,2.172458,0.000000,14,0.277925,0.659057,,,83.216109,163.182376,0.509958,0.000000
129,129.000,0.222296,0.026791,0.133957,0.178399,0.040187,0.398370,26.675548,3.214960,16.074798,21.407908,4.822439,47.804348,0.597415,0.000000,0.061291,0.995565,0.06129069,2.169624,0.500000,14,0.278328,0.656520,,,93.843305,163.556099,0.573768,0.000000
130,130.000,0.219580,0.026824,0.134121,0.177394,0.040236,0.401845,26.349625,3.218892,16.094461,21.287307,4.828338,48.221377,0.622726,0.000000,0.044559,1.000000,0.04455940,2.166671,0.000000,14,0.278818,0.654069,,,89.078576,163.931234,0.543390,0.000000
131,131.000,0.216866,0.026858,0.134290,0.176356,0.040287,0.405344,26.023881,3.222956,16.114778,21.162697,4.834433,48.641255,0.570732,0.000000,0.079737,1.000000,0.07973720,2.163598,0.000000,14,0.279300,0.651700,,,87.296913,164.307826,0.531301,0.000000
132,132.000,0.214152,0.026893,0.134465,0.175284,0.040339,0.408867,25.698273,3.227150,16.135748,21.034080,4.840724,49.064025,0.634507,0.000000,0.104188,1.000000,0.10418788,2.160401,0.000000,14,0.279774,0.649408,,,94.321003,164.685918,0.572733,0.000000
133,133.000,0.211440,0.026929,0.134645,0.174179,0.040393,0.412414,25.372756,3.231474,16.157371,20.901459,4.847211,49.489729,0.583455,0.000000,0.076682,1.000000,0.07668175,2.157078,0.000000,14,0.280240,0.647190,,,92.841380,165.065553,0.562452,0.000000
134,134.000,0.208727,0.026966,0.134830,0.173040,0.040449,0.415987,25.047285,3.235929,16.179647,20.764834,4.853894,49.918410,0.599181,0.000000,0.030236,1.000000,0.03023593,2.153628,0.000000,14,0.280698,0.645041,,,90.103289,165.446775,0.544606,0.000000
135,135.000,0.206015,0.027004,0.135021,0.171868,0.040506,0.419584,24.721818,3.240515,16.202574,20.624210,4.860772,50.350111,0.614656,0.000000,0.029175,1.000000,0.02917544,2.150047,0.000000,14,0.281149,0.642957,,,91.316122,165.829626,0.550662,0.000000
136,136.000,0.203303,0.027044,0.135218,0.170663,0.040565,0.423207,24.396308,3.245231,16.226154,20.479589,4.867846,50.784872,0.572202,0.000000,0.065230,1.000000,0.06522988,2.146332,0.000000,14,0.281592,0.640935,,,91.686520,166.214150,0.551617,0.000000
137,137.000,0.200589,0.027084,0.135420,0.169425,0.040626,0.426856,24.070712,3.250077,16.250385,20.330973,4.875115,51.222737,0.582436,0.000000,0.021612,1.000000,0.02161184,2.142481,0.000000,14,0.282027,0.638971,,,87.158128,166.600390,0.523157,0.000000
138,138.000,0.197875,0.027125,0.135627,0.168153,0.040688,0.430531,23.744987,3.255053,16.275266,20.178367,4.882580,51.663747,0.580120,0.000000,0.004979,1.000000,0.00497947,2.138491,0.000000,14,0.282456,0.637059,,,89.077983,166.988388,0.533438,0.000000
139,139.000,0.195159,0.027168,0.135840,0.166848,0.040752,0.434233,23.419086,3.260160,16.300798,20.021773,4.890239,52.107944,0.582794,0.000000,0.009077,0.968958,0.00907653,2.134360,0.000000,14,0.283264,0.635197,,,85.545453,167.378189,0.511091,0.000000
140,140.000,0.192441,0.027212,0.136058,0.165510,0.040817,0.437961,23.092967,3.265396,16.326979,19.861195,4.898094,52.555369,0.615972,0.000000,0.057773,1.000000,0.05777306,2.130082,0.000000,14,0.284134,0.633380,,,90.621430,167.769834,0.540153,0.000000
141,141.000,0.189722,0.027256,0.136282,0.164139,0.040885,0.441717,22.766584,3.270762,16.353809,19.696639,4.906143,53.006064,0.634041,0.000000,0.032519,1.000000,0.03251930,2.125657,0.000000,14,0.284996,0.631604,,,95.527594,168.163366,0.568064,0.000000
142,142.000,0.186999,0.027302,0.136511,0.162734,0.040953,0.445501,22.439894,3.276257,16.381287,19.528107,4.914386,53.460069,0.650523,0.000000,0.029378,1.000000,0.02937812,2.121079,0.000000,14,0.285850,0.629864,,,97.783982,168.558827,0.580118,0.000000
143,143.000,0.184274,0.027349,0.136745,0.161297,0.041024,0.449312,22.112851,3.281882,16.409412,19.355605,4.922824,53.917425,0.615628,0.000000,0.049695,1.000000,0.04969478,2.116347,0.000000,14,0.286695,0.628158,,,90.552206,168.956261,0.535951,0.000000
144,144.000,0.181545,0.027397,0.136985,0.159826,0.041095,0.453151,21.785412,3.287637,16.438184,19.179139,4.931455,54.378173,0.597159,0.000000,0.025946,1.000000,0.02594578,2.111455,0.000000,14,0.287533,0.626480,,,93.877164,169.355709,0.554319,0.000000
145,145.000,0.178813,0.027446,0.137230,0.158323,0.041169,0.457020,21.457532,3.293520,16.467601,18.998713,4.940280,54.842353,0.632274,0.000000,0.059476,1.000000,0.05947560,2.106400,0.000000,14,0.288363,0.624827,,,93.835166,169.757214,0.552761,0.000000
146,146.000,0.176076,0.027496,0.137481,0.156786,0.041244,0.460917,21.129168,3.299533,16.497663,18.814334,4.949299,55.310004,0.607841,0.000000,0.034611,1.000000,0.03461081,2.101180,0.000000,14,0.289185,0.623194,,,95.017552,170.160816,0.558399,0.000000
147,147.000,0.173336,0.027547,0.137736,0.155217,0.041321,0.464843,20.800273,3.305674,16.528368,18.626009,4.958510,55.781166,0.635343,0.000000,0.047292,1.000000,0.04729166,2.095788,0.000000,14,0.290000,0.621578,,,96.325302,170.566559,0.564737,0.000000
148,148.000,0.170590,0.027600,0.137998,0.153615,0.041399,0.468799,20.470804,3.311943,16.559716,18.433743,4.967915,56.255879,0.647787,0.000000,0.023324,0.995565,0.02332365,2.090222,0.000000,14,0.290823,0.619975,,,95.335133,170.974484,0.557599,0.000000
149,149.000,0.167839,0.027653,0.138264,0.151980,0.041479,0.472785,20.140718,3.318341,16.591705,18.237545,4.977511,56.734181,0.623715,0.000000,0.033096,0.995565,0.03309576,2.084477,0.000000,14,0.291677,0.618381,,,95.711933,171.384632,0.558463,0.000000
150,150.000,0.165083,0.027707,0.138536,0.150312,0.041561,0.476801,19.809968,3.324867,16.624333,18.037421,4.987300,57.216110,0.684914,0.000000,0.093188,1.000000,0.09318823,2.078549,0.000000,14,0.292668,0.616793,,,103.387088,171.797044,0.601798,0.000000
151,151.000,0.162321,0.027763,0.138813,0.148612,0.041644,0.480848,19.478511,3.331520,16.657601,17.833382,4.997280,57.701706,0.670551,0.000000,0.016820,0.973392,0.01681983,2.072432,0.000000,14,0.293907,0.615205,,,99.675590,172.211762,0.578797,0.000000
152,152.000,0.159553,0.027819,0.139096,0.146879,0.041729,0.484925,19.146303,3.338301,16.691505,17.625434,5.007452,58.191005,0.625652,0.000000,0.062994,1.000000,0.06299447,2.066123,0.000000,14,0.295284,0.613615,,,98.753659,172.628826,0.572058,0.000000
153,153.000,0.156777,0.027877,0.139384,0.145113,0.041815,0.489034,18.813299,3.345209,16.726045,17.413588,5.017814,58.684045,0.619388,0.000000,0.005795,1.000000,0.00579531,2.059616,0.000000,14,0.296655,0.612020,,,97.366696,173.048276,0.562656,0.000000
154,154.000,0.153995,0.027935,0.139677,0.143315,0.041903,0.493174,18.479455,3.352244,16.761220,17.197854,5.028366,59.180862,0.624579,0.000000,0.012613,1.000000,0.01261301,2.052906,0.000000,14,0.298022,0.610415,,,92.279599,173.470153,0.531962,0.000000
155,155.000,0.151206,0.027995,0.139975,0.141485,0.041993,0.497346,18.144727,3.359405,16.797026,16.978241,5.039108,59.681493,0.719024,0.000000,0.135052,1.000000,0.13505246,2.045988,0.000000,14,0.299384,0.608797,,,104.154491,173.894496,0.598952,0.000000
156,156.000,0.148409,0.028056,0.140279,0.139623,0.042084,0.501550,17.809070,3.366693,16.833463,16.754762,5.050039,60.185973,0.655966,0.000000,0.083788,1.000000,0.08378758,2.038857,0.000000,14,0.300741,0.607164,,,97.083737,174.321346,0.556924,0.000000
157,157.000,0.145604,0.028118,0.140588,0.137729,0.042176,0.505786,17.472441,3.374106,16.870528,16.527428,5.061158,60.694338,0.641005,0.000000,0.018608,1.000000,0.01860751,2.031506,0.000000,14,0.302093,0.605511,,,97.349601,174.750741,0.557077,0.000000
158,158.000,0.142790,0.028180,0.140902,0.135802,0.042271,0.510055,17.134796,3.381644,16.908220,16.296252,5.072466,61.206623,0.681601,0.000000,0.063595,1.000000,0.06359475,2.023930,0.000000,14,0.303441,0.603837,,,100.225046,175.182721,0.572117,0.000000
159,159.000,0.139967,0.028244,0.141221,0.133844,0.042366,0.514357,16.796089,3.389307,16.946536,16.061246,5.083961,61.722861,0.695939,0.000000,0.024815,1.000000,0.02481480,2.016122,0.000000,14,0.304784,0.602137,,,99.795799,175.617324,0.568257,0.000000
160,160.000,0.137136,0.028309,0.141546,0.131854,0.042464,0.518692,16.456279,3.397095,16.985474,15.822424,5.095642,62.243086,0.725070,0.000000,0.044314,1.000000,0.04431395,2.008077,0.000000,14,0.306123,0.600410,,,106.131147,176.054589,0.602831,0.000000
161,161.000,0.134294,0.028375,0.141875,0.129832,0.042563,0.523061,16.115319,3.405006,17.025032,15.579802,5.107510,62.767330,0.691024,0.000000,0.042818,0.995565,0.04281799,1.999788,0.000000,14,0.307526,0.598652,,,101.744687,176.494553,0.576475,0.000000
162,162.000,0.131443,0.028442,0.142210,0.127778,0.042663,0.527464,15.773168,3.413041,17.065207,15.333395,5.119562,63.295626,0.754179,0.000000,0.087710,1.000000,0.08770961,1.991247,0.000000,14,0.308976,0.596862,,,109.190296,176.937254,0.617113,0.000000
163,163.000,0.128582,0.028510,0.142550,0.125693,0.042765,0.531900,15.429781,3.421199,17.105997,15.083218,5.131799,63.828005,0.766747,0.000000,0.020663,1.000000,0.02066350,1.982448,0.000000,14,0.310422,0.595036,,,102.205684,177.382728,0.576187,0.000000
164,164.000,0.125709,0.028579,0.142895,0.123577,0.042868,0.536371,15.085115,3.429480,17.147399,14.829289,5.144220,64.364498,0.719154,0.000000,0.057969,1.000000,0.05796883,1.973383,0.000000,14,0.311865,0.593173,,,104.997133,177.831013,0.590432,0.000000
165,165.000,0.122826,0.028649,0.143245,0.121430,0.042974,0.540876,14.739126,3.437882,17.189409,14.571625,5.156823,64.905135,0.729808,0.000000,0.018900,1.000000,0.01890012,1.964044,0.000000,14,0.313303,0.591270,,,104.758162,178.282144,0.587598,0.000000
166,166.000,0.119931,0.028720,0.143600,0.119252,0.043080,0.545416,14.391772,3.446405,17.232025,14.310247,5.169608,65.449944,0.691896,0.000000,0.047781,1.000000,0.04778087,1.954424,0.000000,14,0.314738,0.589326,,,106.499999,178.736158,0.595850,0.000000
167,167.000,0.117025,0.028792,0.143960,0.117043,0.043188,0.549991,14.043008,3.455049,17.275244,14.045172,5.182573,65.998954,0.709177,0.000000,0.028648,1.000000,0.02864761,1.944513,0.000000,14,0.316169,0.587339,,,100.104703,179.193088,0.558642,0.000000
168,168.000,0.114107,0.028865,0.144326,0.114804,0.043298,0.554602,13.692792,3.463812,17.319062,13.776422,5.195718,66.552193,0.734070,0.000000,0.038161,1.000000,0.03816145,1.934304,0.000000,14,0.317597,0.585308,,,103.195796,179.652970,0.574417,0.000000
169,169.000,0.111176,0.028939,0.144696,0.112533,0.043409,0.559247,13.341082,3.472695,17.363475,13.504019,5.209043,67.109686,0.789019,0.000000,0.073744,1.000000,0.07374438,1.923787,0.000000,14,0.319021,0.583231,,,108.610828,180.115838,0.603005,0.000000
170,170.000,0.108232,0.029014,0.145071,0.110233,0.043521,0.563929,12.987835,3.481696,17.408481,13.227985,5.222544,67.671459,0.743239,0.000000,0.053837,1.000000,0.05383735,1.912952,0.000000,14,0.320441,0.581106,,,107.115512,180.581724,0.593169,0.000000
171,171.000,0.105275,0.029090,0.145451,0.107903,0.043635,0.568646,12.633008,3.490815,17.454074,12.948344,5.236222,68.237537,0.776000,0.000000,0.046463,0.995565,0.04646293,1.901790,0.000000,14,0.321914,0.578934,,,110.955517,181.050662,0.612842,0.000000
172,172.000,0.102305,0.029167,0.145835,0.105543,0.043751,0.573400,12.276559,3.500050,17.500252,12.665120,5.250076,68.807943,0.730913,0.000000,0.053897,1.000000,0.05389664,1.890289,0.000000,14,0.323389,0.576712,,,109.675504,181.522683,0.604197,0.000000
173,173.000,0.099320,0.029245,0.146225,0.103153,0.043868,0.578189,11.918446,3.509402,17.547010,12.378340,5.264103,69.382699,0.811760,0.000000,0.103606,1.000000,0.10360595,1.878438,0.000000,14,0.324862,0.574440,,,112.426289,181.997820,0.617734,0.000000
174,174.000,0.096322,0.029324,0.146620,0.100734,0.043986,0.583015,11.558629,3.518869,17.594343,12.088030,5.278303,69.961827,0.809924,0.000000,0.005721,1.000000,0.00572052,1.866227,0.000000,14,0.326331,0.572118,,,109.513889,182.476102,0.600155,0.000000
175,175.000,0.093309,0.029404,0.147019,0.098285,0.044106,0.587878,11.197064,3.528449,17.642247,11.794219,5.292674,70.545346,0.797782,0.000000,0.010561,0.973392,0.01056128,1.853642,0.000000,14,0.328037,0.569745,,,107.773908,182.957559,0.589065,0.000000
176,176.000,0.090281,0.029485,0.147423,0.095808,0.044227,0.592777,10.833712,3.538143,17.690717,11.496936,5.307215,71.133277,0.801394,0.000000,0.010467,1.000000,0.01046716,1.840670,0.000000,14,0.329947,0.567321,,,112.876897,183.442221,0.615327,0.000000
177,177.000,0.087238,0.029566,0.147831,0.093302,0.044349,0.597714,10.468531,3.547950,17.739748,11.196211,5.321924,71.725635,0.802996,0.000000,0.008708,1.000000,0.00870843,1.827299,0.000000,14,0.331853,0.564846,,,108.933524,183.930116,0.592255,0.000000
178,178.000,0.084179,0.029649,0.148244,0.090767,0.044473,0.602687,10.101482,3.557867,17.789335,10.892077,5.336801,72.322438,0.815362,0.000000,0.019773,1.000000,0.01977323,1.813512,0.000000,14,0.333754,0.562319,,,111.212590,184.421271,0.603036,0.000000
179,179.000,0.081104,0.029732,0.148662,0.088205,0.044599,0.607698,9.732523,3.567895,17.839473,10.584567,5.351842,72.923701,0.874167,0.000000,0.071487,1.000000,0.07148738,1.799296,0.000000,14,0.335652,0.559742,,,116.507444,184.915713,0.630057,0.000000
180,180.000,0.078013,0.029817,0.149085,0.085614,0.044725,0.612745,9.361616,3.578031,17.890155,10.273715,5.367047,73.529437,0.815342,0.000000,0.063045,1.000000,0.06304478,1.784633,0.000000,14,0.337546,0.557113,,,115.881771,185.413467,0.624991,0.000000
181,181.000,0.074906,0.029902,0.149511,0.082996,0.044853,0.617830,8.988720,3.588275,17.941377,9.959556,5.382413,74.139659,0.820443,0.000000,0.011995,1.000000,0.01199510,1.769505,0.000000,14,0.339435,0.554434,,,109.081352,185.914559,0.586728,0.000000
182,182.000,0.071782,0.029989,0.149943,0.080351,0.044983,0.622953,8.613797,3.598626,17.993131,9.642130,5.397939,74.754377,0.853035,0.000000,0.042589,1.000000,0.04258860,1.753894,0.000000,14,0.341321,0.551705,,,114.606280,186.419011,0.614778,0.000000
183,183.000,0.068640,0.030076,0.150378,0.077679,0.045114,0.628113,8.236809,3.609082,18.045412,9.321473,5.413624,75.373600,0.873446,0.000000,0.027828,1.000000,0.02782799,1.737779,0.000000,14,0.343202,0.548928,,,120.233505,186.926847,0.643212,0.000000
184,184.000,0.065481,0.030164,0.150818,0.074980,0.045246,0.633311,7.857717,3.619643,18.098213,8.997627,5.429464,75.997337,0.830800,0.000000,0.044451,0.995565,0.04445111,1.721139,0.000000,14,0.345094,0.546101,,,111.662850,187.438089,0.595732,0.000000
185,185.000,0.062304,0.030253,0.151263,0.072255,0.045379,0.638547,7.476483,3.630305,18.151527,8.670634,5.445458,76.625592,0.876997,0.000000,0.057023,1.000000,0.05702300,1.703950,0.000000,14,0.347070,0.543228,,,116.603069,187.952755,0.620385,0.000000
186,186.000,0.059109,0.030342,0.151711,0.069504,0.045513,0.643820,7.093072,3.641070,18.205348,8.340535,5.461604,77.258372,0.920747,0.000000,0.051895,1.000000,0.05189479,1.686185,0.000000,14,0.349042,0.540308,,,120.442207,188.470867,0.639049,0.000000
187,187.000,0.055895,0.030433,0.152164,0.066728,0.045649,0.649131,6.707445,3.651933,18.259667,8.007377,5.477900,77.895677,0.918782,0.000000,0.005952,1.000000,0.00595162,1.667818,0.000000,14,0.351010,0.537343,,,122.542295,188.992443,0.648398,0.000000
188,188.000,0.052663,0.030524,0.152621,0.063927,0.045786,0.654479,6.319568,3.662895,18.314477,7.671206,5.494343,78.537510,0.887319,0.000000,0.029763,1.000000,0.02976293,1.648815,0.000000,14,0.352972,0.534334,,,125.876629,189.517498,0.664195,0.000000
189,189.000,0.049412,0.030616,0.153081,0.061101,0.045924,0.659866,5.929405,3.673954,18.369771,7.332070,5.510931,79.183868,0.881502,0.000000,0.004152,1.000000,0.00415231,1.629144,0.000000,14,0.354931,0.531282,,,119.396219,190.046050,0.628249,0.000000
190,190.000,0.046141,0.030709,0.153546,0.058250,0.046064,0.665290,5.536921,3.685108,18.425540,6.990019,5.527662,79.834750,0.917007,0.000000,0.043177,1.000000,0.04317724,1.608765,0.000000,14,0.356884,0.528189,,,122.474848,190.578112,0.642649,0.000000
191,191.000,0.042851,0.030803,0.154015,0.055376,0.046204,0.670751,5.142082,3.696355,18.481777,6.645104,5.544533,80.490149,0.869124,0.000000,0.047790,1.000000,0.04779047,1.587636,0.000000,14,0.358832,0.525056,,,122.142255,191.113698,0.639108,0.000000
192,192.000,0.039540,0.030897,0.154487,0.052478,0.046346,0.676251,4.744855,3.707694,18.538471,6.297378,5.561541,81.150060,0.961215,0.000000,0.100018,1.000000,0.10001787,1.565708,0.000000,14,0.360776,0.521884,,,129.348731,191.652818,0.674912,0.000000
193,193.000,0.036210,0.030993,0.154963,0.049557,0.046489,0.681787,4.345206,3.719123,18.595614,5.946898,5.578684,81.814474,0.889015,0.000000,0.070777,1.000000,0.07077665,1.542924,0.000000,14,0.362714,0.518676,,,127.603157,192.195484,0.663924,0.000000
194,194.000,0.032859,0.031089,0.155443,0.046614,0.046633,0.687361,3.943105,3.730640,18.653198,5.593719,5.595959,82.483379,0.944275,0.000000,0.062923,0.995565,0.06292310,1.519220,0.000000,14,0.364648,0.515433,,,128.075985,192.741705,0.664495,0.000000
195,195.000,0.029488,0.031185,0.155927,0.043649,0.046778,0.692973,3.538519,3.742242,18.711212,5.237901,5.613364,83.156763,0.963269,0.000000,0.024768,1.000000,0.02476802,1.494518,0.000000,14,0.366680,0.512156,,,125.380552,193.291486,0.648660,0.000000
196,196.000,0.026095,0.031283,0.156414,0.040663,0.046924,0.698622,3.131418,3.753929,18.769646,4.879503,5.630894,83.834609,0.910006,0.000000,0.050840,1.000000,0.05084003,1.468726,0.000000,14,0.368707,0.508848,,,129.425678,193.844835,0.667677,0.000000
197,197.000,0.022681,0.031381,0.156904,0.037655,0.047071,0.704308,2.721773,3.765698,18.828491,4.518590,5.648547,84.516901,0.930930,0.000000,0.027483,1.000000,0.02748331,1.441732,0.000000,14,0.370728,0.505511,,,125.905537,194.401755,0.647656,0.000000
198,198.000,0.019246,0.031480,0.157398,0.034627,0.047219,0.710030,2.309556,3.777547,18.887735,4.155224,5.666321,85.203617,0.980986,0.000000,0.055495,1.000000,0.05549523,1.413390,0.000000,14,0.372742,0.502145,,,128.508317,194.962248,0.659145,0.000000
199,199.000,0.015789,0.031579,0.157895,0.031579,0.047368,0.715789,1.894737,3.789474,18.947368,3.789474,5.684211,85.894737,0.969767,0.000000,0.006751,0.995565,0.00675082,1.383511,0.000000,14,0.374768,0.498753,,,121.520451,195.526316,0.621504,0.000000
