step,time_s,p_read_home,p_compose_post,p_read_user,qps_read_home,qps_compose_post,qps_read_user,traffic_stress,edge_jaccard_distance,weighted_edge_distance,hot_edge_rank_correlation,graph_change_rate_per_s,request_mix_entropy,top3_hotspot_churn,active_edge_count,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,latency_ms,sla_ms,sla_pressure,sla_violation_ratio
128,640.000,0.149878,0.293626,0.556496,13.489002,26.426384,50.084614,0.624493,0.000000,0.017784,1.000000,0.00355682,1.400052,0.000000,14,0.299100,1.344920,,,97.945548,137.310017,0.713317,0.000000
129,645.000,0.145201,0.301020,0.553779,13.068107,27.091809,49.840084,0.644454,0.000000,0.036459,0.982340,0.00729190,1.397771,0.000000,14,0.298171,1.300403,,,95.355304,137.578591,0.693097,0.000000
130,650.000,0.140710,0.308446,0.550844,12.663922,27.760104,49.575974,0.619578,0.000000,0.033175,0.995585,0.00663508,1.395385,0.500000,14,0.297612,1.251019,,,95.093648,137.846266,0.689853,0.000000
131,655.000,0.136409,0.315896,0.547695,12.276845,28.430610,49.292545,0.609143,0.000000,0.017795,0.986755,0.00355908,1.392912,0.000000,14,0.297509,1.197124,,,96.567800,138.112776,0.699195,0.000000
132,660.000,0.132303,0.323363,0.544334,11.907259,29.102665,48.990077,0.568605,0.071429,0.088029,1.000000,0.01760587,1.390374,0.000000,13,0.282007,1.107436,,,101.785857,138.377859,0.735565,0.000000
133,665.000,0.128395,0.330840,0.540765,11.555528,29.775605,48.668867,0.638335,0.071429,0.139453,0.995585,0.02789056,1.387792,0.000000,14,0.296966,1.077525,,,104.163026,138.641254,0.751313,0.000000
134,670.000,0.124689,0.338320,0.536991,11.222000,30.448766,48.329234,0.566151,0.071429,0.131786,1.000000,0.02635727,1.385188,0.000000,13,0.278490,0.994844,,,96.964973,138.902700,0.698078,0.000000
135,675.000,0.121189,0.345794,0.533017,10.907003,31.121485,47.971512,0.598219,0.000000,0.059719,1.000000,0.01194387,1.382586,0.000000,13,0.276610,0.933240,,,96.829899,139.161939,0.695807,0.000000
136,680.000,0.117898,0.353257,0.528845,10.610849,31.793097,47.596054,0.571467,0.000000,0.038587,0.994475,0.00771748,1.380009,0.000000,13,0.274833,0.868754,,,98.240442,139.418716,0.704643,0.000000
137,685.000,0.114820,0.360699,0.524480,10.333829,32.462939,47.203232,0.597357,0.000000,0.049357,0.994475,0.00987142,1.377480,0.000000,13,0.272888,0.801962,,,99.172960,139.672776,0.710038,0.000000
138,690.000,0.111958,0.368115,0.519927,10.076218,33.130351,46.793431,0.592097,0.000000,0.015196,1.000000,0.00303925,1.375023,0.000000,13,0.271161,0.733499,,,94.858179,139.923870,0.677927,0.000000
139,695.000,0.109314,0.375496,0.515190,9.838269,33.794673,46.367058,0.606225,0.000000,0.029302,1.000000,0.00586038,1.372660,0.000000,13,0.269263,0.664056,,,99.164570,140.171750,0.707450,0.000000
140,700.000,0.106891,0.382836,0.510273,9.620218,34.455251,45.924532,0.637283,0.000000,0.054439,1.000000,0.01088779,1.370414,0.000000,13,0.267200,0.594369,,,99.276716,140.416170,0.707018,0.000000
141,705.000,0.104692,0.390127,0.505181,9.422278,35.111431,45.466291,0.623031,0.000000,0.016570,1.000000,0.00331406,1.368308,0.000000,13,0.264975,0.525207,,,96.216421,140.656891,0.684051,0.000000
142,710.000,0.102718,0.397362,0.499920,9.244647,35.762568,44.992786,0.596050,0.076923,0.064203,0.994475,0.01284066,1.366361,0.000000,12,0.237625,0.456808,,,99.932344,140.893673,0.709275,0.000000
143,715.000,0.100972,0.404534,0.494494,9.087498,36.408017,44.504485,0.652753,0.076923,0.117010,1.000000,0.02340200,1.364593,0.000000,13,0.260569,0.391637,,,103.483885,141.126284,0.733272,0.000000
144,720.000,0.099455,0.411635,0.488910,8.950987,37.047142,44.001870,0.651669,0.000000,0.014743,1.000000,0.00294860,1.363022,0.000000,13,0.258248,0.328827,,,101.684065,141.354493,0.719355,0.000000
145,725.000,0.098169,0.418659,0.483172,8.835250,37.679313,43.485437,0.664357,0.000000,0.024423,0.994475,0.00488456,1.361665,0.000000,13,0.256140,0.269708,,,100.229974,141.578077,0.707948,0.000000
146,730.000,0.097116,0.425599,0.477286,8.740399,38.303905,42.955695,0.588596,0.076923,0.131967,1.000000,0.02639334,1.360534,0.000000,12,0.225182,0.218798,,,104.549479,141.796813,0.737319,0.000000
147,735.000,0.096295,0.432448,0.471257,8.666529,38.920303,42.413168,0.650615,0.076923,0.122894,0.983425,0.02457877,1.359642,0.000000,13,0.251871,0.165441,,,107.514079,142.010487,0.757085,0.000000
148,740.000,0.095708,0.439199,0.465093,8.613713,39.527897,41.858390,0.682707,0.000000,0.051812,1.000000,0.01036248,1.358998,0.000000,13,0.250175,0.121598,,,104.357191,142.218886,0.733779,0.000000
149,745.000,0.095356,0.445845,0.458799,8.582002,40.126088,41.291910,0.623249,0.076923,0.105152,1.000000,0.02103048,1.358608,0.000000,12,0.217698,0.086682,,,103.151062,142.421807,0.724265,0.000000
150,750.000,0.095238,0.452381,0.452381,8.571429,40.714286,40.714286,0.621950,0.000000,0.013309,1.000000,0.00266189,1.358478,0.000000,12,0.215309,0.055977,,,95.217851,142.619048,0.667638,0.000000
151,755.000,0.095356,0.458799,0.445845,8.582002,41.291910,40.126088,0.687657,0.076923,0.121748,0.994475,0.02434963,1.358608,0.000000,13,0.244820,0.029364,,,109.250478,142.810414,0.765004,0.000000
152,760.000,0.095708,0.465093,0.439199,8.613713,41.858390,39.527897,0.647354,0.000000,0.054366,1.000000,0.01087316,1.358998,0.000000,13,0.243141,0.012847,,,106.488702,142.995718,0.744699,0.000000
153,765.000,0.096295,0.471257,0.432448,8.666529,42.413168,38.920303,0.655948,0.000000,0.018719,0.994475,0.00374380,1.359642,0.500000,13,0.241737,0.003729,,,103.173150,143.174775,0.720610,0.000000
154,770.000,0.097116,0.477286,0.425599,8.740399,42.955695,38.303905,0.702588,0.000000,0.070299,1.000000,0.01405973,1.360534,0.000000,13,0.240250,0.002008,,,111.531630,143.347410,0.778051,0.000000
155,775.000,0.098169,0.483172,0.418659,8.835250,43.485437,37.679313,0.664393,0.000000,0.050526,1.000000,0.01010526,1.361665,0.000000,13,0.238631,0.007561,,,102.672527,143.513451,0.715421,0.000000
156,780.000,0.099455,0.488910,0.411635,8.950987,44.001870,37.047142,0.651117,0.000000,0.016156,1.000000,0.00323122,1.363022,0.000000,13,0.236881,0.020154,,,108.934891,143.672736,0.758215,0.000000
157,785.000,0.100972,0.494494,0.404534,9.087498,44.504485,36.408017,0.658143,0.000000,0.017936,0.977901,0.00358726,1.364593,0.000000,13,0.235103,0.039443,,,103.782115,143.825106,0.721586,0.000000
158,790.000,0.102718,0.499920,0.397362,9.244647,44.992786,35.762568,0.676829,0.000000,0.031087,0.994475,0.00621735,1.366361,0.000000,13,0.234170,0.064988,,,104.211755,143.970412,0.723841,0.000000
159,795.000,0.104692,0.505181,0.390127,9.422278,45.466291,35.111431,0.717744,0.000000,0.060229,1.000000,0.01204575,1.368308,0.000000,13,0.233476,0.096257,,,107.995124,144.108510,0.749401,0.000000
160,800.000,0.106891,0.510273,0.382836,9.620218,45.924532,34.455251,0.690592,0.000000,0.034684,1.000000,0.00693683,1.370414,0.000000,13,0.232642,0.132645,,,111.122164,144.239264,0.770402,0.000000
161,805.000,0.109314,0.515190,0.375496,9.838269,46.367058,33.794673,0.736797,0.071429,0.084752,1.000000,0.01695033,1.372660,0.000000,14,0.261660,0.162476,,,115.346676,144.362545,0.799007,0.000000
162,810.000,0.111958,0.519927,0.368115,10.076218,46.793431,33.130351,0.672321,0.071429,0.103572,1.000000,0.02071445,1.375023,0.000000,13,0.230561,0.218050,,,110.127149,144.478231,0.762240,0.000000
163,815.000,0.114820,0.524480,0.360699,10.333829,47.203232,32.462939,0.696764,0.071429,0.058318,0.982340,0.01166351,1.377480,0.500000,14,0.259300,0.241445,,,107.651112,144.586207,0.744546,0.000000
164,820.000,0.117898,0.528845,0.353257,10.610849,47.596054,31.793097,0.740586,0.000000,0.062102,1.000000,0.01242041,1.380009,0.000000,14,0.258510,0.285222,,,110.648124,144.686368,0.764745,0.000000
165,825.000,0.121189,0.533017,0.345794,10.907003,47.971512,31.121485,0.732370,0.000000,0.010801,1.000000,0.00216019,1.382586,0.000000,14,0.257536,0.331111,,,108.345309,144.778615,0.748352,0.000000
166,830.000,0.124689,0.536991,0.338320,11.222000,48.329234,30.448766,0.740811,0.000000,0.018647,0.995585,0.00372940,1.385188,0.000000,14,0.256453,0.378536,,,111.375324,144.862856,0.768833,0.000000
167,835.000,0.128395,0.540765,0.330840,11.555528,48.668867,29.775605,0.790855,0.000000,0.065830,1.000000,0.01316598,1.387792,0.000000,14,0.255324,0.426913,,,115.844335,144.939008,0.799263,0.000000
168,840.000,0.132303,0.544334,0.323363,11.907259,48.990077,29.102665,0.731606,0.000000,0.072514,0.986755,0.01450289,1.390374,0.000000,14,0.254257,0.475662,,,111.125732,145.006997,0.766347,0.000000
169,845.000,0.136409,0.547695,0.315896,12.276845,49.292545,28.430610,0.728651,0.000000,0.009378,1.000000,0.00187565,1.392912,0.000000,14,0.253478,0.524206,,,110.322238,145.066754,0.760493,0.000000
170,850.000,0.140710,0.550844,0.308446,12.663922,49.575974,27.760104,0.720551,0.000000,0.012516,1.000000,0.00250316,1.395385,0.000000,14,0.252509,0.571981,,,108.699655,145.118222,0.749042,0.000000
171,855.000,0.145201,0.553779,0.301020,13.068107,49.840084,27.091809,0.772158,0.066667,0.086144,1.000000,0.01722874,1.397771,0.000000,15,0.278360,0.561739,,,115.060086,145.161349,0.792636,0.000000
172,860.000,0.149878,0.556496,0.293626,13.489002,50.084614,26.426384,0.760405,0.000000,0.016418,0.989247,0.00328352,1.400052,0.000000,15,0.276512,0.603464,,,110.505782,145.196093,0.761080,0.000000
173,865.000,0.154735,0.558992,0.286272,13.926191,50.309323,25.764486,0.784887,0.000000,0.033597,1.000000,0.00671945,1.402207,0.000000,15,0.274912,0.643868,,,118.356235,145.222420,0.815000,0.000000
174,870.000,0.159769,0.561267,0.278964,14.379244,50.513989,25.106767,0.744917,0.000000,0.048675,0.996416,0.00973497,1.404220,0.000000,15,0.273323,0.682537,,,112.894069,145.240303,0.777292,0.000000
175,875.000,0.164975,0.563316,0.271710,14.847712,50.698411,24.453878,0.751255,0.000000,0.016565,1.000000,0.00331301,1.406075,0.000000,15,0.271628,0.719073,,,109.822136,145.249724,0.756092,0.000000
176,880.000,0.170346,0.565138,0.264516,15.331133,50.862405,23.806461,0.796098,0.000000,0.058331,0.996416,0.01166620,1.407757,0.000000,15,0.270001,0.753094,,,111.553658,145.250676,0.768008,0.000000
177,885.000,0.175878,0.566731,0.257391,15.829031,51.005811,23.165158,0.840797,0.000000,0.055057,1.000000,0.01101136,1.409253,0.000000,15,0.268217,0.784237,,,121.423804,145.243156,0.836004,0.000000
178,890.000,0.181566,0.568094,0.250340,16.340915,51.128487,22.530599,0.801992,0.000000,0.044360,0.989247,0.00887199,1.410552,0.000000,15,0.266600,0.812164,,,113.004977,145.227172,0.778126,0.000000
179,895.000,0.187403,0.569226,0.243371,16.866277,51.230311,21.903412,0.870113,0.000000,0.079903,1.000000,0.01598055,1.411642,0.000000,15,0.264942,0.836558,,,119.313720,145.202739,0.821704,0.000000
180,900.000,0.193384,0.570124,0.236491,17.404602,51.311183,21.284215,0.843696,0.000000,0.028952,0.996416,0.00579043,1.412517,0.000000,15,0.263263,0.857134,,,119.853208,145.169883,0.825607,0.000000
181,905.000,0.199504,0.570789,0.229707,17.955356,51.371025,20.673619,0.832986,0.000000,0.016742,0.989247,0.00334849,1.413169,0.000000,15,0.261771,0.873635,,,114.432493,145.128635,0.788490,0.000000
182,910.000,0.205756,0.571220,0.223025,18.517997,51.409775,20.072228,0.877218,0.000000,0.051723,0.996416,0.01034453,1.413593,0.000000,15,0.260579,0.885838,,,115.028441,145.079036,0.792867,0.000000
183,915.000,0.212133,0.571416,0.216451,19.091970,51.427396,19.480634,0.829657,0.000000,0.053045,0.996416,0.01060905,1.413787,0.000000,15,0.259436,0.893555,,,109.463312,145.021136,0.754809,0.000000
184,920.000,0.218630,0.571376,0.209994,19.676707,51.423872,18.899421,0.873654,0.000000,0.051414,0.996416,0.01028271,1.413748,0.000000,15,0.258536,0.896639,,,117.389831,144.954990,0.809836,0.000000
185,925.000,0.225240,0.571102,0.203657,20.271632,51.399204,18.329164,0.904541,0.000000,0.035092,0.992832,0.00701830,1.413477,0.000000,15,0.257705,0.894982,,,120.632445,144.880665,0.832633,0.000000
186,930.000,0.231957,0.570594,0.197449,20.876158,51.353418,17.770424,0.880688,0.000000,0.026459,0.989247,0.00529182,1.412977,0.000000,15,0.257452,0.888522,,,116.177764,144.798233,0.802342,0.000000
187,935.000,0.238774,0.569851,0.191375,21.489688,51.286559,17.223753,0.865218,0.000000,0.020867,0.996416,0.00417346,1.412250,0.000000,15,0.257311,0.877242,,,117.809822,144.707777,0.814122,0.000000
188,940.000,0.245685,0.568874,0.185441,22.111617,51.198693,16.689690,0.849433,0.000000,0.021376,1.000000,0.00427516,1.411302,0.000000,15,0.257158,0.861176,,,114.324322,144.609385,0.790573,0.000000
189,945.000,0.252681,0.567666,0.179653,22.741330,51.089906,16.168764,0.903763,0.000000,0.060540,1.000000,0.01210798,1.410141,0.000000,15,0.256810,0.840406,,,121.830796,144.503154,0.843101,0.000000
190,950.000,0.259758,0.566226,0.174017,23.378207,50.960306,15.661487,0.871553,0.000000,0.035333,0.985663,0.00706660,1.408776,0.000000,15,0.256856,0.815067,,,119.445185,144.389190,0.827245,0.000000
191,955.000,0.266907,0.564556,0.168537,24.021619,50.810020,15.168361,0.896476,0.000000,0.028735,1.000000,0.00574700,1.407217,0.000000,15,0.256993,0.785349,,,121.422897,144.267605,0.841650,0.000000
192,960.000,0.274121,0.562658,0.163221,24.670931,50.639198,14.689871,0.919674,0.000000,0.026528,1.000000,0.00530554,1.405475,0.000000,15,0.256944,0.751494,,,119.720927,144.138518,0.830596,0.000000
193,965.000,0.281394,0.560533,0.158072,25.325502,50.448007,14.226491,0.965719,0.000000,0.047603,0.982079,0.00952056,1.403566,0.000000,15,0.257014,0.713798,,,123.708539,144.002058,0.859075,0.000000
194,970.000,0.288719,0.558185,0.153096,25.984686,50.236637,13.778677,0.945025,0.000000,0.023369,1.000000,0.00467381,1.401503,0.000000,15,0.257560,0.672614,,,120.719833,143.858358,0.839158,0.000000
195,975.000,0.296087,0.555614,0.148299,26.647833,50.005295,13.346872,0.935593,0.000000,0.017063,1.000000,0.00341267,1.399304,0.000000,15,0.257931,0.628341,,,122.516879,143.707561,0.852543,0.000000
196,980.000,0.303492,0.552825,0.143683,27.314288,49.754210,12.931502,0.975356,0.000000,0.040308,0.996416,0.00806151,1.396987,0.000000,15,0.258393,0.581433,,,123.027178,143.549816,0.857035,0.000000
197,985.000,0.310927,0.549818,0.139255,27.983393,49.483631,12.532976,0.926124,0.000000,0.051057,1.000000,0.01021140,1.394569,0.000000,15,0.258682,0.532389,,,119.754936,143.385278,0.835197,0.000000
198,990.000,0.318383,0.546598,0.135019,28.654489,49.193823,12.151688,0.939647,0.000000,0.016303,1.000000,0.00326065,1.392072,0.000000,15,0.258789,0.481748,,,120.390984,143.214109,0.840636,0.000000
199,995.000,0.325855,0.543167,0.130978,29.326912,48.885074,11.788014,0.974093,0.000000,0.034516,1.000000,0.00690329,1.389517,0.000000,15,0.258713,0.430088,,,117.268281,143.036479,0.819849,0.000000
